Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
2dJsFydhDTKS8rkDBnVIos,"6MUv39LOn5bz2QW4SBKE85","Sandy's Dead","Certain Limitations","Luke Temple",2024-07-12,241907,0,spotify:user:,2024-07-12T04:00:24Z,"baroque pop",0.575,0.675,7,-10.266,1,0.0313,0.0143,0.746,0.224,0.827,152.459,4
5uyfpJr8GauOTQh3F3hsON,"1vTFaCiaR50b2IXELHW52U","TV Car Chase","TV Car Chase","Sunday (1994)",2024-07-10,284848,21,spotify:user:,2024-07-12T04:00:24Z,"",0.533,0.599,4,-6.921,1,0.0261,0.413,0.0000111,0.0918,0.256,98.997,4
6lk3Kh6JEQWxusytyFb7mI,"3rT8xTwSOMDURtWpPyoKIO","Big Black Hearse","Big Black Hearse","Deer Tick",2024-07-10,209213,21,spotify:user:,2024-07-12T04:00:24Z,"alternative country,modern folk rock,new americana,rhode island indie,stomp and holler",0.426,0.928,0,-4.168,0,0.0526,0.0019,0.00000106,0.311,0.833,159.834,4
3cFmyNtHwO62l93WgbBb1O,"0OY528sf5HGsPB2xi8BJ4H","Virginia","Virginia","Glom",2024-07-09,197506,17,spotify:user:,2024-07-12T04:00:24Z,"nyc indie rock",0.448,0.801,10,-6.74,1,0.0318,0.000129,0.155,0.0915,0.395,170.155,4
3jWb0jEGG4OGlIM5EHoqjc,"7BoU3VkauvnYvttpymQ7pG","Fear","Fear","Armlock",2024-07-08,144378,17,spotify:user:,2024-07-12T04:00:24Z,"",0.607,0.436,9,-9.121,1,0.0278,0.735,0.894,0.114,0.616,92.975,4
4kzjsjrJQzceqZQvW1PzYS,"2OYDcH3MLWeNjj7gQVUbEF","Laughing","Paint a Room","Chris Cohen",2024-07-12,174055,0,spotify:user:,2024-07-12T04:00:24Z,"experimental pop,garage psych",0.546,0.51,9,-11.517,0,0.0415,0.826,0.678,0.139,0.321,132.36,3
1qzcU9ucCQHV93sygMYG5S,"7b697TI9p2abLzSo3eJTKW","Esprit de Cœur","Esprit de Cœur","Voxtrot",2024-07-11,224116,1,spotify:user:,2024-07-12T04:00:24Z,"austindie",0.598,0.741,10,-5.975,1,0.0355,0.0659,0.0000137,0.176,0.81,122.078,4
7pMEJEVSjQBuUAqWOupJk6,"35l9BRT7MXmM8bv2WDQiyB","Ever Seen","Ever Seen","beabadoobee",2024-07-01,203760,67,spotify:user:,2024-07-05T04:00:00Z,"bedroom pop,bubblegrunge,indie pop,pov: indie",0.483,0.71,1,-6.264,1,0.0298,0.264,0.00804,0.142,0.478,156.107,4
4JfpJrrGNXRj2yXm1fYV23,"73sIBHcqh3Z3NyqHKZ7FOL","Lithonia","Lithonia","Childish Gambino",2024-07-02,179320,77,spotify:user:,2024-07-05T04:00:00Z,"atl hip hop,hip hop,rap",0.415,0.383,1,-7.629,1,0.0287,0.0948,0,0.118,0.172,140.102,4
2PmoFIT5DrNn7ZHrZGdhVq,"52N3KGrTWDRhdQJrgBTofE","Daisies","Daisies","Good Neighbours",2024-07-03,182685,60,spotify:user:,2024-07-05T04:00:00Z,"",0.56,0.823,9,-4.716,1,0.0383,0.088,0.000288,0.275,0.647,111.967,4
2KiQ23eB0oqyRQ7DoU744k,"3xz28DkZR6bmPpVh6Rq13t","cherry cola","cherry cola / sunburn","Devon Again",2024-07-05,168226,51,spotify:user:,2024-07-05T04:00:00Z,"",0.341,0.845,2,-2.473,1,0.049,0.168,0,0.466,0.404,140.139,4
5kLJXrh3JISuYxAdeUe0wp,"5NXT9hOfNLjOMnXqCqzR2t","Berlin","Berlin","Philine Sonny",2024-07-05,163986,42,spotify:user:,2024-07-05T04:00:00Z,"",0.551,0.643,7,-7.537,1,0.0564,0.409,0.0000215,0.15,0.56,86.906,4
0NZvjVlwXHLUeLgZV8zk98,"11wRdbnoYqRddKBrpHt4Ue","Italian Horror","Happenings","Kasabian",2024-07-05,155658,56,spotify:user:,2024-07-05T04:00:00Z,"britpop,garage rock,leicester indie,modern rock,rock",0.689,0.953,7,-3.473,0,0.0424,0.108,0.00000888,0.132,0.98,138.024,4
58nQiapDkRiWzqncAAhUYq,"6hk7Yq1DU9QcCCrz9uc0Ti,2xe8IXgCTpwHE3eA9hTs4n","Stuff I Don't Need","Stuff I Don't Need","Kimbra,BANKS",2024-07-03,174586,50,spotify:user:,2024-07-05T04:00:00Z,"bergen indie,electropop,nz pop,art pop,indie poptimism,indietronica,shimmer pop",0.775,0.498,7,-9.668,1,0.264,0.28,0.0000355,0.0988,0.348,90.054,4
2iF0v1qgFjCFBhHTdscbVA,"57okaLdCtv3nVBSn5otJkp,7BqRcZsHYYQeqMAOp7e532","Young Man","Young Man","HYUKOH,落日飛車 Sunset Rollercoaster",2024-07-03,257286,56,spotify:user:,2024-07-05T04:00:00Z,"korean indie folk,korean r&b,taiwan indie",0.658,0.732,9,-5.3,1,0.032,0.0139,0.00147,0.2,0.717,110.99,4
0WNovyXRTUworAoxipGRMa,"0rTTgwJUHLQWqQV9sNvcbE","Over","Over","Thee Marloes",2024-07-02,219950,50,spotify:user:,2024-07-05T04:00:00Z,"surabaya indie",0.638,0.611,9,-7.324,0,0.0455,0.486,0.29,0.151,0.537,150.189,4
5QKbilwxACHAIJMNGjt6rX,"0IJZjR1tj2EudGR8jvxZtM","Cold Caller","Cold Caller","Honeyglaze",2024-07-02,185787,42,spotify:user:,2024-07-05T04:00:00Z,"crank wave",0.724,0.496,7,-7.446,1,0.0287,0.176,0.00098,0.0847,0.5,108.674,4
6xl5EyL3JzVtqpxp3GRkmH,"6FlOCziOXI157pvUREAh3E","kms","kms","Los Campesinos!",2024-07-02,156397,46,spotify:user:,2024-07-05T04:00:00Z,"pov: indie,welsh indie,welsh rock",0.575,0.501,1,-6.533,1,0.0244,0.115,0,0.103,0.252,95.967,4
2qSAQ9xQDQUgNduZU4IXbt,"2wtnLqsyJndM1rASXsxltV","Wasted (YTYKS)","Wasted (YTYKS)","Caiola",2024-07-05,255483,39,spotify:user:,2024-07-05T04:00:00Z,"indie folk,modern indie folk",0.528,0.482,9,-6.343,1,0.037,0.606,0.0000026,0.156,0.256,123.715,4
4cJ7PE4KoLaUJg2S1iQMs3,"5VyGPIz23xzQUyXocTxAvL","talking to myself","talking to myself","philine",2024-07-05,173953,42,spotify:user:,2024-07-05T04:00:00Z,"",0.667,0.494,10,-8.577,1,0.056,0.287,0,0.371,0.325,130.908,4
73hZYhnVdzTjK9km3dM8AL,"1jzrVsvcSp4J1n5OctWBEu","Tell Me Who I Am","Tell Me Who I Am","Legit Smitty",2024-07-02,209999,35,spotify:user:,2024-07-05T04:00:00Z,"nashville indie",0.518,0.625,4,-8.836,0,0.0269,0.0101,0.632,0.487,0.2,88.049,4
4Qx3YoTw0ZyNbqDCUgboqz,"0kWbyk1GXEB8RrVVOlKmVU","The Car","Annie-Dog","Annie-Dog",2024-07-03,203156,32,spotify:user:,2024-07-05T04:00:00Z,"",0.514,0.527,0,-13.308,1,0.0421,0.582,0.00208,0.12,0.494,180.039,4
5XSxXLUFrOvxZcV7EQPWCg,"4VRRVLm2L1yeCKSFGR57zl","Too Timid","Vagabond","Holdan Sutton",2024-07-05,308072,35,spotify:user:,2024-07-05T04:00:00Z,"",0.683,0.355,4,-6.397,0,0.0332,0.135,0.0626,0.125,0.85,143.985,4
2P28vwZjPim9KUG3Umzqex,"1MoEDGaAMr0yXNhJkhAshB","Hibernation","Hibernation","Claire Brooks",2024-07-05,138253,28,spotify:user:,2024-07-05T04:00:00Z,"",0.44,0.376,5,-9.54,0,0.246,0.839,0.000463,0.13,0.428,83.333,4
0vRVde5N9PB9JKBOVFUJEa,"3fPap8kKuNMRn5PR06x0gN","The Right Time","The Loose Screws","Camille Jansen",2024-07-05,220123,40,spotify:user:,2024-07-05T04:00:00Z,"",0.605,0.316,11,-13.436,0,0.0285,0.895,0.137,0.229,0.127,118.939,4
2MoIjUX0UoZs46bE8YYCX3,"77oD8X9qLXZhpbCjv53l5n","Ancient Love","Ancient Love","Mercury Rev",2024-07-03,353133,34,spotify:user:,2024-07-05T04:00:00Z,"alternative rock,buffalo ny indie,chamber pop,melancholia,shoegaze",0.418,0.762,8,-9.795,1,0.0366,0.00034,0.45,0.141,0.0624,148.106,4
4Wa9VGzvPMDwKG5OT5bXmJ,"7FCM7W3EeI7rNfLGKYFrAn","The Rat","The Rat","Blaize Jenkins",2024-06-30,166611,28,spotify:user:,2024-07-05T04:00:00Z,"",0.526,0.623,9,-9.088,1,0.0325,0.125,0.035,0.38,0.52,120.999,4
5Y5FQ3HD5HD7pBMAzm7JKb,"5o206eFLx38glA2bb4zqIU","Bells and Whistles","Bells and Whistles","Bright Eyes",2024-06-25,247000,52,spotify:user:,2024-06-28T04:00:00Z,"chamber pop,indie rock,melancholia,omaha indie,stomp and holler",0.551,0.811,9,-5.501,1,0.0566,0.058,0.000366,0.0906,0.691,128.181,4
5NR7XN88d1NhOXKR0vD5XK,"3l0CmX0FuQjFxr8SK7Vqag","Nomad","Nomad","Clairo",2024-06-28,225572,69,spotify:user:,2024-06-28T04:00:00Z,"bedroom pop,indie pop,pov: indie",0.51,0.453,8,-11.172,1,0.0313,0.901,0.0000749,0.152,0.269,83.044,4
0K69bmjZwfIXmlnFN43SgS,"53KwLdlmrlCelAZMaLVZqU,6icQOAFXDZKsumw3YXyusw","Midnight","Bad Cameo","James Blake,Lil Yachty",2024-06-28,298882,64,spotify:user:,2024-06-28T04:00:00Z,"art pop,indie soul,indietronica,uk alternative pop,atl hip hop,melodic rap,rap,trap",0.434,0.498,3,-8.376,1,0.0315,0.688,0.00224,0.109,0.17,72.479,4
2gSVKq4fs4rYE6ukeKnVWi,"4iMO20EPodreIaEl8qW66y","Run It Back","Loveseat","Still Woozy",2024-06-28,147981,59,spotify:user:,2024-06-28T04:00:00Z,"bedroom pop,oakland indie,pov: indie",0.654,0.638,8,-10.11,1,0.0589,0.754,0.00328,0.152,0.433,136.15,4
5LxSIqwKj8HAFsn2yZVm8O,"5juOkIIy18sFw9L30syt1Z","Wait on You","Notes from a Quiet Life","Washed Out",2024-06-28,176049,52,spotify:user:,2024-06-28T04:00:00Z,"chillwave,indietronica,neo-synthpop",0.71,0.558,8,-8.461,1,0.0328,0.171,0.336,0.0949,0.666,97.985,4
10cGyorRXoOc9RhVhY9Sru,"4tK6Z8fK7Sc9133byjPGIT","She's Leaving You","She's Leaving You","MJ Lenderman",2024-06-24,278226,53,spotify:user:,2024-06-28T04:00:00Z,"asheville indie,countrygaze,slacker rock",0.475,0.737,5,-6.704,1,0.0321,0.00378,0.672,0.34,0.324,104.919,4
4z1gtOYAOwCQjTgiDsEYQy,"1yhTALwId0bpL1U1XRT3Zs","Downhill","Downhill","Pom Pom Squad",2024-06-26,185960,44,spotify:user:,2024-06-28T04:00:00Z,"bubblegrunge",0.725,0.5,9,-8.087,0,0.0498,0.0285,0.00066,0.488,0.554,114.954,4
0V2HSaP1Ggp3QJfkEziLAH,"2JzhQYGos3RqV7MT5fWeek","Itch","Itch","Porches",2024-06-24,144599,47,spotify:user:,2024-06-28T04:00:00Z,"art pop,chillwave,experimental pop,shimmer psych",0.745,0.454,7,-5.762,1,0.0428,0.0546,0.00152,0.111,0.947,160.078,5
79EYgUv9JojcgVVEJXdPbI,"4ug3P1K8BaCdJXROrqHqhu,3C6wmSgnZuqxVQyBWujBsn,0CDUUM6KNRvgBFYIbWxJwV","This Is Life","This is Life","Winnetka Bowling League,Medium Build,Dawes",2024-06-27,212000,50,spotify:user:,2024-06-28T04:00:00Z,"la pop,alaska indie,indie folk,modern folk rock,new americana,stomp and holler",0.417,0.622,10,-7.186,0,0.131,0.292,0,0.127,0.528,179.956,4
1a4uzwj1AaLhwWN8rUQxjg,"43JlwunhXm1oqdKyOa2Z9Y","Dimitri","Love Heart Cheat Code","Hiatus Kaiyote",2024-06-28,268313,54,spotify:user:,2024-06-28T04:00:00Z,"alternative r&b,australian r&b,indie soul,shiver pop",0.436,0.54,1,-7.47,1,0.0827,0.282,0.00000137,0.102,0.741,84.962,4
61Wb1e1WDS5FtXQ9Wc6Efs,"6FO0bkcJ4D8MJ1REvBRhNT","Afterglow","Afterglow","chokecherry",2024-06-28,262000,49,spotify:user:,2024-06-28T04:00:00Z,"",0.454,0.698,5,-5.669,1,0.0368,0.000398,0.0285,0.11,0.0838,100.119,4
4FKxGDh5UrcXdQwvYcLsi7,"4dwDVC6lrMINxVBxETE1AB","Easy To Love","Into The Blue","Aaron Frazer",2024-06-28,230466,43,spotify:user:,2024-06-28T04:00:00Z,"souldies",0.768,0.566,4,-10.857,0,0.0926,0.0331,0.0329,0.31,0.811,121.01,4
24Og6NEvKGGJmxNJCJ7Ugm,"1W4itxt3vwhmrgLEBuVHJ6","I Got Cracked","I Got Cracked","Vundabar",2024-06-25,219896,49,spotify:user:,2024-06-28T04:00:00Z,"boston indie,indie garage rock,pov: indie",0.54,0.953,7,-2.767,1,0.063,0.000558,0,0.0983,0.309,99.013,4
59GCYWh0Y74XtvhtJNe7nW,"3EFae6NKxawpxdiZDQPqp8","Firefighters","Firefighters","Being Dead",2024-06-25,270923,37,spotify:user:,2024-06-28T04:00:00Z,"austin rock,austindie",0.307,0.672,1,-5.889,0,0.0425,0.000113,0.0438,0.174,0.344,177.75,4
1Cppjn0ioEQjIVBEYbfQ6R,"4V30Q8ACPdJCcAmAYibfrH","Timelapse","Timelapse","Dora Jar",2024-06-28,161400,44,spotify:user:,2024-06-28T04:00:00Z,"indie pop",0.515,0.62,9,-5.989,1,0.0255,0.0302,0.903,0.079,0.176,91.005,4
7F7tkvQTutq9Hkx4XibCj3,"4eArh1v6UwBbKkjdgHCned","To Your Own Devices","To Your Own Devices","Kate Bollinger",2024-06-27,201632,44,spotify:user:,2024-06-28T04:00:00Z,"charlottesville indie,indie pop",0.648,0.214,3,-15.901,1,0.0328,0.8,0.00704,0.113,0.361,96.395,4
4nGuaghHjPh6bIX1NNpGLF,"73mSg0dykFyhvU96tb5xQV","Low Sun - (Spotify OUTSIDE Version) - Live from Ghost Ranch","Low Sun (Spotify OUTSIDE Version) - Live from Ghost Ranch","Hermanos Gutiérrez",2024-06-26,177026,51,spotify:user:,2024-06-28T04:00:00Z,"",0.346,0.404,4,-12.698,0,0.0472,0.949,0.956,0.131,0.47,64.489,4
6QtA9isiOb6zymFQAKr5L5,"7yHfb2D8qIBgrzclpSsTeo","Pantalla azul","Sentir Que No Sabes","Mabe Fratti",2024-06-28,177771,40,spotify:user:,2024-06-28T04:00:00Z,"ambient pop,guatemalan indie,mexican experimental,spectra",0.324,0.208,11,-14.432,0,0.0542,0.883,0.0385,0.116,0.557,201.467,3
1MZyCaruig26Lio1Cgosh5,"74CcYmmNeHKe5PrZaISk8e","Bad Love God","Bad Love God","Hope Tala",2024-06-28,203283,47,spotify:user:,2024-06-28T04:00:00Z,"alternative r&b",0.604,0.555,6,-6.598,0,0.121,0.339,0.00961,0.115,0.698,110.984,4
5wriYM5xQRsYght1FOj0Cc,"0Un1afF0WG8Eh94e1NqOEd","Lie In the Gutter","Lie In the Gutter","Peel Dream Magazine",2024-06-26,219562,34,spotify:user:,2024-06-28T04:00:00Z,"modern dream pop",0.599,0.797,11,-8.874,1,0.029,0.148,0.864,0.134,0.199,134.033,4
06gyDqonDde4dTqOpVzWDB,"4oCcCzMjKNCjQTzxtVlOJT","Affinity","How Will I Live Without a Body?","Loma",2024-06-28,283688,34,spotify:user:,2024-06-28T04:00:00Z,"chamber psych,modern psychedelic folk",0.531,0.491,7,-12.569,1,0.0245,0.733,0.459,0.144,0.321,83.161,4
3TrnJe4PR4xRtrY6vElta3,"1dwirHaSjsKJUYDHgvl2op","Later","Later","GIFT",2024-06-25,267828,32,spotify:user:,2024-06-28T04:00:00Z,"nyc indie rock",0.443,0.911,3,-4.111,1,0.0622,0.000933,0.365,0.086,0.51,170.037,4
7smmFrbHO0vi23LiwHFipr,"3sHvvFIzt6FKUQuksXhZn3","4 foot 2","4 foot 2","Juliet Ivy",2024-06-27,154936,44,spotify:user:,2024-06-28T04:00:00Z,"",0.543,0.392,8,-7.764,1,0.0262,0.692,0,0.122,0.621,87.538,4
6VGdFnTSxC0fGUJZ8hHBvg,"3BO07jDo7Qs7qNLdwRoISM","Navy Blue","Tow Truck Jesus","Superfan",2024-06-28,245303,28,spotify:user:,2024-06-28T04:00:00Z,"modern indie pop",0.588,0.357,1,-10.486,1,0.0271,0.458,0.00374,0.115,0.302,109.978,4
53ySCsqIc01NUVbPZckyPF,"0gSmzBSSMT1yJanwTK16Ln","Ocean Swallows Him Whole","Ocean Swallows Him Whole","Lutalo",2024-06-24,202910,34,spotify:user:,2024-06-28T04:00:00Z,"countrygaze",0.659,0.754,9,-5.595,0,0.0259,0.0172,0.246,0.414,0.712,129.067,4
6yLHf0uepl3TKVmOWYR4h9,"03vcsySpQ2gtPoaPeJRhb9","Madeline","Madeline","Georgia Gets By",2024-06-26,223071,37,spotify:user:,2024-06-28T04:00:00Z,"",0.616,0.354,7,-11.771,1,0.0273,0.467,0.168,0.112,0.0858,139.928,4
0jHbvXZ9FQTxIcucXzybEN,"4DMSJzGjw2SMkKAT5EEE5u","Believe","Horsie","HOMESHAKE",2024-06-28,180517,40,spotify:user:,2024-06-28T04:00:00Z,"indie garage rock,montreal indie,quebec indie",0.881,0.244,0,-13.947,0,0.0472,0.808,0.311,0.103,0.561,116.022,4
3kvNjvINquYao4837FYoBW,"5uuqghaOBgtv92jDyDveQl","Monica Gives Me Lockjaw","Monica Gives Me Lockjaw","Frances Forever",2024-06-26,186293,34,spotify:user:,2024-06-28T04:00:00Z,"bedroom pop,indie pop",0.597,0.69,7,-6.806,1,0.04,0.154,0.000201,0.11,0.234,90.048,4
2sDNl24Qmjani2isK1xm5R,"5bcg41eahXhsa30vaMvv0r","Cockpit","Cockpit","Sex Week",2024-06-25,256799,30,spotify:user:,2024-06-28T04:00:00Z,"nyc indie rock",0.519,0.543,2,-8.534,1,0.0243,0.507,0.0000102,0.116,0.291,99.998,4
1xu0MoVlV04YWQMKAbb6dz,"0HzRhsDxi3nyKikga3GW5r","Beside You","MAMES","James Mantis",2024-06-28,157724,24,spotify:user:,2024-06-28T04:00:00Z,"",0.621,0.755,0,-2.852,0,0.0419,0.244,0.0000556,0.514,0.667,94.993,4
4dpzrWzyS8kacmyTKeYP70,"4rkAMhebcdsLwZKBriNerT","eastside","spittake","meg elsier",2024-06-28,310077,28,spotify:user:,2024-06-28T04:00:00Z,"",0.366,0.409,0,-12.639,1,0.0312,0.721,0.267,0.282,0.354,104.102,4
3QtqrIugcBU5T05qD6OHkT,"72eq3oLf1MBNNAZNv0Ua0a","Bones","Museum of My Mess","mindfreakkk",2024-06-27,216038,45,spotify:user:,2024-06-28T04:00:00Z,"",0.623,0.468,0,-8.351,1,0.025,0.646,0.251,0.148,0.298,136.015,4
0lxJSpSLiynTr9TvZrsfEj,"1m2AHwvNSDIm5mf8vPGH39","Never Arriving","Never Arriving","Allegra Krieger",2024-06-24,131003,39,spotify:user:,2024-06-28T04:00:00Z,"modern indie folk",0.547,0.701,3,-5.765,1,0.0303,0.00254,0.0429,0.071,0.498,126.441,4
1BKg6PWpynctmDnxopUFYu,"1HxXNvsraqrsgfmju1yKk8","Rock Bottom - Demo","Two Demos","Modern Baseball",2024-06-24,133986,50,spotify:user:,2024-06-28T04:00:00Z,"alternative emo,emo,philly indie,pov: indie",0.464,0.373,8,-7.684,1,0.0762,0.816,0,0.212,0.285,77.051,4
133YFDiTtpJ9w5g00dtl1e,"4CJ5eNfmJHQ5spEAvaxj8F","Twenty Deer","Twenty Deer","worlds greatest dad",2024-06-21,177426,26,spotify:user:,2024-06-28T04:00:00Z,"atlanta indie,diy emo",0.436,0.379,3,-7.504,0,0.0269,0.0194,0.00000397,0.178,0.103,95.089,4
13vRJ8LDVH73EFLuZXz8co,"5h6KJPKB8cSVJTWZhKAZoT","Baby Blue","Baby Blue","Dutch Criminal Record",2024-06-28,250537,33,spotify:user:,2024-06-28T04:00:00Z,"portsmouth indie",0.492,0.824,4,-4.811,1,0.0343,0.0000486,0.395,0.146,0.74,97.989,4
0rIzjsOl4OYJzE0eSIQp0B,"6Pled8lBAODAviS574l1Q4","Caroline Goodbye","Caroline Goodbye","Night Moves",2024-06-24,185213,36,spotify:user:,2024-06-28T04:00:00Z,"indie rock",0.544,0.491,0,-7.368,1,0.0236,0.386,0.714,0.0844,0.697,93.036,4
64ISc1GmFnEbkHVY91YQtk,"6vxqYQ8aMNtCuks7tVencQ","East Coast","East Coast","Indy",2024-06-28,194933,56,spotify:user:,2024-06-28T04:00:00Z,"",0.798,0.716,8,-6.736,1,0.0779,0.36,0.00268,0.117,0.668,126.008,4
2Siwe4138BLRthWPHhXNKq,"27RSBwbjahAvMQOP2aoqSs","supertight","supertight","georgee",2024-06-24,193170,31,spotify:user:,2024-06-28T04:00:00Z,"",0.581,0.603,8,-5.246,1,0.0542,0.14,0,0.0644,0.734,82.035,4
6MIfMrShQjQqm7mf3r9dLE,"2voadhFGdduSYHDvsVqyXo","Summer Song","Summer Song","Remy Bond",2024-06-28,245504,57,spotify:user:,2024-06-28T04:00:00Z,"",0.502,0.415,6,-8.144,1,0.029,0.709,0.111,0.155,0.234,138.013,4
6VNvyzWcgWUKsV7MkINTQQ,"2i9uaNzfUtuApAjEf1omV8","Double","Double","Wet",2024-06-21,182761,50,spotify:user:,2024-06-21T04:00:00Z,"brooklyn indie,electropop,indie poptimism,nyc pop,shimmer pop",0.635,0.864,0,-6.519,1,0.0356,0.57,0.00795,0.0826,0.501,144.852,4
1RsfrWBRyXb36JUhSulKlF,"5GGJosGMs08YEmKTZJe1fL","Supersad","Supersad","Suki Waterhouse",2024-06-20,170383,62,spotify:user:,2024-06-21T04:00:00Z,"indie pop",0.277,0.946,9,-3.573,0,0.087,0.000281,0.0678,0.18,0.25,155.026,4
36YY9Yeq3XastTeC1e0VmN,"3IunaFjvNKj98JW89JYv9u",":)",":)","The Japanese House",2024-06-18,180568,65,spotify:user:,2024-06-21T04:00:00Z,"indie pop,indietronica,modern dream pop,pov: indie,vapor soul",0.605,0.861,2,-7.2,1,0.0299,0.351,0.000395,0.194,0.788,150.996,4
3pLNigogHJEzbFqldwdwPK,"6U1lmwvy3I9dIYu9RalJi6","Snow Angel","Snow Angel","Horse Jumper of Love",2024-06-17,188266,42,spotify:user:,2024-06-21T04:00:00Z,"boston indie,countrygaze,new england emo,new england shoegaze,nu gaze,shoegaze,small room",0.374,0.866,9,-5.652,1,0.0468,0.00435,0.823,0.0789,0.47,134.142,4
6mBADN7pcPwKacv3DAAavh,"67FB4n52MgexGQIG8s0yUH","Good Books","Good Books","Lola Young",2024-06-18,254693,51,spotify:user:,2024-06-21T04:00:00Z,"uk pop",0.637,0.88,3,-4.943,1,0.0493,0.679,0.0000152,0.0774,0.44,115.076,4
1i1vCpXh3BFkHkTLnq7Lof,"3ep1YmatQ8L9UKCGYiJNBh","Scream from New York, NY","Scream from New York, NY","Been Stellar",2024-06-21,269800,46,spotify:user:,2024-06-21T04:00:00Z,"new york shoegaze,nyc indie rock",0.421,0.396,10,-9.848,1,0.0332,0.00555,0.0117,0.311,0.188,114.276,4
7q32daOSf12k8WynvXBcyh,"2vnB6tuQMaQpORiRdvXF9H","Vertigo","Vertigo","Beach Bunny",2024-06-17,148326,61,spotify:user:,2024-06-21T04:00:00Z,"bubblegrunge,chicago indie,indie pop,pov: indie",0.621,0.937,6,-4.802,0,0.0373,0.111,0,0.0829,0.831,100.967,4
753EklH444D0oZj4ClafLc,"4wyNyxs74Ux8UIDopNjIai","Time For Slurp","SHHHHHHH!","King Krule",2024-06-20,117876,51,spotify:user:,2024-06-21T04:00:00Z,"uk alternative pop",0.563,0.678,2,-9.265,1,0.0386,0.105,0.43,0.145,0.281,149.076,4
5A451NsTJQpBfwttOLCGY4,"6YWqJQS9TETSb8LgZONUzI","Piece of You","Maine","hey, nothing",2024-06-21,227136,46,spotify:user:,2024-06-21T04:00:00Z,"modern indie folk",0.435,0.594,4,-4.111,1,0.0324,0.804,0.136,0.301,0.0943,105.833,3
5NTFOg05K8RCKMb8kxQonW,"2VhTBaV2Io9AJe661MUTEj","beautysleep","swanlike (loosies 2020-2023)","They Are Gutting a Body of Water",2024-06-18,129473,38,spotify:user:,2024-06-21T04:00:00Z,"american shoegaze,hyper-rock,lo-fi indie,nu gaze,pennsylvania shoegaze,shoegaze",0.789,0.833,2,-3.563,1,0.373,0.126,0.907,0.104,0.655,151.852,4
1kXDpU4bGa4NbxHzYQyp0z,"3IoGpeLyopeqGwiD4Nnt1f","you wore it better","you wore it better","Nemahsis",2024-06-20,116266,51,spotify:user:,2024-06-21T04:00:00Z,"",0.669,0.675,8,-6.823,1,0.0382,0.00551,0.00113,0.104,0.2,99.036,4
2E8p2xkMaloP8V7tSgi0Ba,"4MXUO7sVCaFgFjoTI5ox5c","I Went Dancing With My Sister - Bonus Track","Seven Swans (Deluxe Edition)","Sufjan Stevens",2024-06-21,262375,52,spotify:user:,2024-06-21T04:00:00Z,"art pop,baroque pop,chamber pop,indie pop,indie rock,singer-songwriter",0.293,0.527,7,-12.931,1,0.0441,0.416,0.235,0.0933,0.644,172.099,5
2RghWVQyQe1jIehgQnD1nD,"3ajf12ub55b51qcS94d9Co","Mine","Mine","Orla Gartland",2024-06-18,188546,47,spotify:user:,2024-06-21T04:00:00Z,"indie pop,irish pop",0.448,0.129,4,-11.761,1,0.0344,0.91,0.0000209,0.0618,0.235,139.145,3
2anSEDAqaZ8CTi9YNGV3xS,"4iMO20EPodreIaEl8qW66y","Lemon","Lemon","Still Woozy",2024-06-20,230909,62,spotify:user:,2024-06-21T04:00:00Z,"bedroom pop,oakland indie,pov: indie",0.715,0.52,6,-9.68,0,0.0508,0.29,0.00539,0.864,0.619,78.011,4
7oG9qhZ0UaQEoUGJJVXh1U,"3SXwqSqAoBz9WCI9PDQzY6","Favourite","Favourite","Fontaines D.C.",2024-06-18,256066,68,spotify:user:,2024-06-21T04:00:00Z,"crank wave,irish indie rock,irish post-punk",0.353,0.875,1,-5.14,0,0.0343,0.000114,0.00000113,0.361,0.424,76.003,4
4AdiTCMYdGx52WZOh3by6P,"5Bw9kFNhy019e4IBCJZlzw","We Get By","We Get By","Jordana",2024-06-18,209002,45,spotify:user:,2024-06-21T04:00:00Z,"modern indie pop",0.615,0.646,2,-5.74,1,0.0452,0.0361,0.00121,0.0857,0.523,78.445,4
7asDxLXyR0F4qdhWgin1OK,"6xKRT9Uw0XOxNsmWX2vNBr,3oVO0VgF32uQKPAEh77Gwe","Family Garden","Coyote, You're My Star","Dana and Alden,Melanie Charles",2024-06-21,250909,43,spotify:user:,2024-06-21T04:00:00Z,"brooklyn indie",0.247,0.516,0,-7.226,0,0.0401,0.656,0.0868,0.222,0.181,143.271,4
7D7XVolNtIMUZbJdf76BwY,"0FNfiTQCR5o3ounOlWzm1d","Cows Come Home","Duppy Gun","John Glacier",2024-06-20,172857,38,spotify:user:,2024-06-21T04:00:00Z,"experimental hip hop",0.682,0.825,0,-9.255,1,0.325,0.0154,0.000207,0.737,0.513,111.99,5
4mKQ5jwuUvusHUVoLsOIHA,"34A8vV1MCxGpA14KspqQuC","Last Time We Never Meet Again","Last Time We Never Meet Again","Sarah Kinsley",2024-06-20,190033,52,spotify:user:,2024-06-21T04:00:00Z,"gen z singer-songwriter",0.52,0.914,0,-6.714,1,0.069,0.116,0.000108,0.0986,0.372,170.982,4
