Track ID,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Record Label,				Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
4QoR7gJ9h4TAhkgCsK8pfK,"Extra","Extra","Erica Banks,Big Boogie",2024-07-12,171290,45,dkim3530,2024-09-24T21:05:13Z,"trap queen,memphis hip hop","Erica Banks / 1501 Entertainment / Create Music Group",0.938,0.49,11,-6.471,1,0.286,0.0368,0,0.257,0.603,123.964,4
5a8z2vyIDKMh5qcRG6w9wu,"IT GIRL","IT GIRL","Aliyah's Interlude",2023-09-30,161760,72,dkim3530,2024-09-24T21:05:13Z,"","Not specified",0.97,0.707,1,-5.497,1,0.259,0.00807,0,0.314,0.408,124.974,4
5ZJGv7aGdIr9IGpxzSG18T,"Everybody (feat. Lil Uzi Vert)","Pink Friday 2","Nicki Minaj,Lil Uzi Vert",2023-12-08,180869,70,dkim3530,2024-09-24T21:05:13Z,"hip pop,pop,queens hip hop,rap,hip hop,melodic rap,philly rap,rage rap,trap","Republic Records",0.737,0.774,11,-5.525,0,0.257,0.0262,0,0.238,0.428,137.959,4
3qAMlVUvNZVpxA85pFPxOT,"My Best","My Best","Saweetie",2024-08-02,121053,54,dkim3530,2024-09-24T21:05:13Z,"cali rap,trap queen","ICY/Warner Records",0.868,0.677,5,-4.917,0,0.0934,0.00668,0.0000101,0.162,0.503,139.929,4
3tUwmCcdunuXKwHu8u2aBn,"BOA","BOA","Megan Thee Stallion",2024-05-10,154732,64,dkim3530,2024-09-24T21:05:13Z,"houston rap,pop,rap,trap queen","Hot Girl Productions",0.896,0.74,0,-3.432,1,0.303,0.000444,0,0.11,0.807,147.027,4
4LadsagnXZM7SEOpHjHIHA,"Looking For The Hoes (Ain’t My Fault)","Hood Hottest Princess","Sexyy Red",2023-06-09,130707,73,dkim3530,2024-09-24T21:05:13Z,"trap queen","Open Shift/gamma.",0.738,0.608,8,-6.727,0,0.321,0.0267,0,0.359,0.485,75.511,4
7axl6v0Yv4ksLVMt6XItpc,"Truth or Dare","TYLA","Tyla",2024-03-22,190392,71,dkim3530,2024-09-24T21:05:13Z,"","FAX Records/Epic",0.61,0.599,1,-5.752,1,0.337,0.182,0.000124,0.0852,0.809,154.463,5
1xQuEUlBKgx3VbLlyQU637,"WYA","WYA","Tay Money,Hitkidd",2024-09-13,130662,47,dkim3530,2024-09-24T21:05:13Z,"dfw rap,trap queen,memphis hip hop","Hitmaker Music Group/Hitmaker Distro",0.747,0.646,6,-5.016,0,0.345,0.00995,0,0.0453,0.701,165.982,4
5NVOE8wRgmgNGTJNys871J,"Big Mama","Big Mama","Latto",2024-06-28,174000,59,dkim3530,2024-09-24T21:05:13Z,"trap queen","Streamcut/RCA Records",0.583,0.71,1,-4.95,1,0.34,0.0245,0,0.342,0.676,155.919,4
3Vlt0DKYBK0h3Vf92nywhp,"OKLOSER","Scarlet 2 CLAUDE","Doja Cat",2024-04-05,169066,61,dkim3530,2024-09-24T21:05:13Z,"dance pop,pop","Kemosabe Records/RCA Records",0.898,0.674,1,-8.373,1,0.303,0.0255,0,0.0835,0.883,152.046,4
0ECs7wpW9157Tk5yBUGbE0,"Alright","Alright","Kendrick Lamar",2015-10-16,194490,58,dkim3530,2024-09-24T21:06:19Z,"conscious hip hop,hip hop,rap,west coast rap","Aftermath",0.783,0.761,7,-5.53,1,0.195,0.0864,0,0.643,0.674,110.033,4
6KBYefIoo7KydImq1uUQlL,"Bodak Yellow","Invasion of Privacy","Cardi B",2018-04-06,223712,70,dkim3530,2024-09-24T21:06:19Z,"pop,rap","Atlantic/KSR",0.926,0.703,11,-6.337,0,0.103,0.0659,0,0.231,0.485,125.022,4
6DCZcSspjsKoFjzjrWoCdn,"God's Plan","Scorpion","Drake",2018-06-29,198973,82,dkim3530,2024-09-24T21:06:19Z,"canadian hip hop,canadian pop,hip hop,pop rap,rap","Cash Money/Drake LP6",0.754,0.449,7,-9.211,1,0.109,0.0332,0.0000829,0.552,0.357,77.169,4
7GX5flRQZVHRAGd6B4TmDO,"XO Tour Llif3","Luv Is Rage 2","Lil Uzi Vert",2017-08-25,182706,82,dkim3530,2024-09-24T21:06:19Z,"hip hop,melodic rap,philly rap,rage rap,rap,trap","Generation Now/Atlantic",0.732,0.75,11,-6.366,0,0.231,0.00264,0,0.109,0.401,155.096,4
3WcC6NH9J77xPEvj1SOL7z,"March Madness","56 Nights","Future",2015-03-21,244511,67,dkim3530,2024-09-24T21:06:19Z,"atl hip hop,hip hop,rap,southern hip hop,trap","Epic/Freebandz",0.5,0.69,8,-4.448,1,0.312,0.159,0,0.104,0.371,180.206,3
0M9ydKzuF3oZTfYYPfaGX1,"Bad and Boujee (feat. Lil Uzi Vert)","Culture","Migos,Lil Uzi Vert",2017-01-27,343150,71,dkim3530,2024-09-24T21:06:19Z,"atl hip hop,hip hop,pop rap,rap,southern hip hop,trap,melodic rap,philly rap,rage rap","Quality Control Music",0.926,0.666,11,-5.314,1,0.244,0.0611,0,0.123,0.168,127.079,4
2xLMifQCjDGFmkHkpNLD9h,"SICKO MODE","ASTROWORLD","Travis Scott",2018-08-03,312820,82,dkim3530,2024-09-24T21:06:19Z,"rap,slap house","Cactus Jack / Epic",0.834,0.73,8,-3.714,1,0.222,0.00513,0,0.124,0.446,155.008,4
1xzBco0xcoJEDXktl7Jxrr,"Mo Bamba","MUDBOY","Sheck Wes",2018-10-05,183906,75,dkim3530,2024-09-24T21:06:19Z,"pop rap,rap,trap","Cactus Jack Records/ G.O.O.D. Music/ Interscope Records",0.729,0.625,4,-5.266,1,0.0315,0.194,0.00986,0.248,0.261,146.034,4
79s5XnCN4TJKTVMSmOx8Ep,"Dior","Meet The Woo","Pop Smoke",2019-07-26,216386,77,dkim3530,2024-09-24T21:06:19Z,"brooklyn drill,hip hop,rap","Victor Victor Worldwide/Republic Records",0.548,0.805,7,-5.732,1,0.351,0.212,0.000405,0.408,0.649,142.096,4
285pBltuF7vW8TeWk8hdRR,"Lucid Dreams","Goodbye & Good Riddance","Juice WRLD",2018-12-10,239835,82,dkim3530,2024-09-24T21:06:19Z,"chicago rap,melodic rap,rap","Juice WRLD Mixtape / ISR P&D",0.511,0.566,6,-7.23,0,0.2,0.349,0,0.34,0.218,83.903,4
7m9OqQk4RVRkw9JJdeAw96,"Jocelyn Flores","17","XXXTENTACION",2017-08-25,119133,81,dkim3530,2024-09-24T21:06:19Z,"emo rap,miami hip hop,rap","Bad Vibes Forever / EMPIRE",0.872,0.391,0,-9.144,0,0.242,0.469,0.00000413,0.297,0.437,134.021,4
0VgkVdmE4gld66l8iyGjgx,"Mask Off","FUTURE","Future",2017-06-30,204600,82,dkim3530,2024-09-24T21:06:19Z,"atl hip hop,hip hop,rap,southern hip hop,trap","Epic/Freebandz/A1",0.833,0.434,2,-8.795,1,0.431,0.0102,0.0219,0.165,0.281,150.062,4
6gBFPUFcJLzWGx4lenP6h2,"goosebumps","Birds In The Trap Sing McKnight","Travis Scott",2016-09-16,243836,86,dkim3530,2024-09-24T21:06:19Z,"rap,slap house","Cactus Jack / Epic",0.841,0.728,7,-3.37,1,0.0484,0.0847,0,0.149,0.43,130.049,4
0nbXyq5TXYPCO7pr3N8S4I,"The Box","Please Excuse Me for Being Antisocial","Roddy Ricch",2019-12-06,196652,83,dkim3530,2024-09-24T21:06:19Z,"melodic rap,rap,trap","Atlantic Records",0.896,0.586,10,-6.687,0,0.0559,0.104,0,0.79,0.642,116.971,4
4KW1lqgSr8TKrvBII0Brf8,"Father Stretch My Hands Pt. 1","The Life Of Pablo","Kanye West",2016-06-10,135920,84,dkim3530,2024-09-24T21:06:19Z,"chicago rap,hip hop,rap","Rock The World/IDJ/Kanye LP7",0.724,0.573,7,-4.113,1,0.0549,0.118,0,0.538,0.438,113.088,4
7KXjTSCq5nL1LoYtL7XAwS,"HUMBLE.","DAMN.","Kendrick Lamar",2017-04-14,177000,85,dkim3530,2024-09-24T21:06:19Z,"conscious hip hop,hip hop,rap,west coast rap","Aftermath",0.908,0.621,1,-6.638,0,0.102,0.000282,0.0000539,0.0958,0.421,150.011,4
34oWbFBfGEElvgO0a5c9V4,"No Flockin'","No Flockin'","Kodak Black",2015-11-13,165290,77,dkim3530,2024-09-24T21:06:19Z,"florida drill,florida rap,melodic rap,miami hip hop,rap,trap,trap latino","P2015",0.943,0.595,5,-8.372,0,0.191,0.0673,0,0.0839,0.815,117.532,4
6gxKUmycQX7uyMwJcweFjp,"We Paid (feat. 42 Dugg)","My Turn (Deluxe)","Lil Baby,42 Dugg",2020-05-01,181929,71,dkim3530,2024-09-24T21:06:19Z,"atl hip hop,atl trap,rap,trap,detroit trap,southern hip hop","Quality Control/Motown Records",0.926,0.542,1,-5.064,1,0.293,0.135,0,0.0877,0.564,135.14,4
3B54sVLJ402zGa6Xm4YGNe,"Unforgettable","Jungle Rules","French Montana,Swae Lee",2017-07-14,233901,86,dkim3530,2024-09-24T21:06:19Z,"hip hop,pop rap,rap,southern hip hop,trap,melodic rap","Bad Boy Entertainment/Epic Records",0.726,0.769,6,-5.043,1,0.123,0.0293,0.0101,0.104,0.733,97.985,4
4Oun2ylbjFKMPTiaSbbCih,"WAP (feat. Megan Thee Stallion)","WAP (feat. Megan Thee Stallion)","Cardi B,Megan Thee Stallion",2020-08-07,187541,76,dkim3530,2024-09-24T21:06:19Z,"pop,rap,houston rap,trap queen","Atlantic/KSR",0.935,0.454,1,-7.509,1,0.375,0.0194,0,0.0824,0.357,133.073,4
2d8JP84HNLKhmd6IYOoupQ,"Trap Queen","Fetty Wap (Deluxe)","Fetty Wap",2015-09-25,222093,74,dkim3530,2024-09-24T21:06:19Z,"new jersey rap,pop rap,rap,southern hip hop,trap","300 Entertainment/RGF Productions",0.746,0.873,7,-3.803,1,0.128,0.0244,0,0.354,0.817,148.075,4
2IRZnDFmlqMuOrYOLnZZyc,"Going Bad (feat. Drake)","Championships","Meek Mill,Drake",2018-11-30,180522,75,dkim3530,2024-09-24T21:06:19Z,"hip hop,philly rap,pop rap,rap,southern hip hop,trap,canadian hip hop,canadian pop","MMG/Atlantic",0.889,0.496,4,-6.365,0,0.0905,0.259,0,0.252,0.544,86.003,4
2t8yVaLvJ0RenpXUIAC52d,"a lot","i am > i was","21 Savage",2018-12-21,288624,77,dkim3530,2024-09-24T21:06:19Z,"atl hip hop,hip hop,rap","Slaughter Gang, LLC/Epic Records",0.837,0.636,1,-7.643,1,0.086,0.0395,0.00125,0.342,0.274,145.972,4
18vXApRmJSgQ6wG2ll9AOg,"RAPSTAR","Hall of Fame","Polo G",2021-06-11,165925,78,dkim3530,2024-09-24T21:06:19Z,"chicago rap,rap","Columbia",0.789,0.536,6,-6.862,1,0.242,0.41,0,0.129,0.437,81.039,4
5hVghJ4KaYES3BFUATCYn0,"EARFQUAKE","IGOR","Tyler, The Creator",2019-05-17,190066,81,dkim3530,2024-09-24T21:06:19Z,"hip hop,rap","Columbia",0.554,0.498,9,-8.866,1,0.0685,0.23,0.00000598,0.795,0.413,79.635,4
6fujklziTHa8uoM5OQSfIo,"Black Beatles","SremmLife 2 - Deluxe","Rae Sremmurd,Gucci Mane",2016-08-12,291893,74,dkim3530,2024-09-24T21:06:19Z,"melodic rap,mississippi hip hop,pop rap,rap,trap,atl hip hop,dirty south rap,hip hop,southern hip hop","Mike WiLL Made-It",0.794,0.632,0,-6.163,1,0.0649,0.142,0,0.128,0.355,145.926,4
0e7ipj03S05BNilyu5bRzt,"rockstar (feat. 21 Savage)","beerbongs & bentleys","Post Malone,21 Savage",2018-04-27,218146,81,dkim3530,2024-09-24T21:06:19Z,"dfw rap,melodic rap,pop,rap,atl hip hop,hip hop","Republic Records",0.585,0.52,5,-6.136,0,0.0713,0.124,0.0000775,0.131,0.129,159.798,4
6HZILIRieu8S0iqY8kIKhj,"DNA.","DAMN.","Kendrick Lamar",2017-04-14,185946,80,dkim3530,2024-09-24T21:06:19Z,"conscious hip hop,hip hop,rap,west coast rap","Aftermath",0.638,0.523,1,-6.664,1,0.357,0.00454,0,0.0842,0.422,139.913,4
5lFDtgWsjRJu8fPOAyJIAK,"Back To Back","Back To Back","Drake",2015-07-31,170637,67,dkim3530,2024-09-24T21:06:19Z,"canadian hip hop,canadian pop,hip hop,pop rap,rap","Cash Money Records/Young Money Ent./Universal Rec.",0.893,0.48,1,-3.728,0,0.356,0.00855,0,0.116,0.382,86.976,4
1eQBEelI2NCy7AUTerX0KS,"Ultralight Beam","The Life Of Pablo","Kanye West",2016-06-10,320680,67,dkim3530,2024-09-24T21:06:19Z,"chicago rap,hip hop,rap","Rock The World/IDJ/Kanye LP7",0.592,0.403,0,-8.768,0,0.414,0.62,0,0.54,0.391,105.169,4
2JvzF1RMd7lE3KmFlsyZD8,"MIDDLE CHILD","MIDDLE CHILD","J. Cole",2019-01-23,213593,78,dkim3530,2024-09-24T21:06:19Z,"conscious hip hop,hip hop,north carolina hip hop,rap","Dreamville, Inc., Under exclusive license to Roc Nation Records",0.837,0.364,8,-11.713,1,0.276,0.149,0,0.271,0.463,123.984,4
7sO5G9EABYOXQKNPNiE9NR,"Ric Flair Drip (with Metro Boomin)","Without Warning","Offset,Metro Boomin",2017-10-30,172800,85,dkim3530,2024-09-24T21:06:19Z,"atl hip hop,hip hop,pop rap,rap,trap","Slaughter Gang, LLC/Epic/Quality Control Music/Motown/Capitol/Boominati Worldwide/Republic",0.88,0.428,9,-8.28,1,0.206,0.149,0.0000505,0.114,0.333,100.007,4
1e1JKLEDKP7hEQzJfNAgPl,"Magnolia","Playboi Carti","Playboi Carti",2017-04-14,181812,78,dkim3530,2024-09-24T21:06:19Z,"atl hip hop,plugg,pluggnb,rage rap,rap","AWGE Label",0.791,0.582,11,-7.323,0,0.286,0.0114,0,0.35,0.443,162.991,4
3QzAOrNlsabgbMwlZt7TAY,"Ballin' (with Roddy Ricch)","Perfect Ten","Mustard,Roddy Ricch",2019-06-28,180434,74,dkim3530,2024-09-24T21:06:19Z,"cali rap,pop rap,rap,southern hip hop,trap,melodic rap","10 Summers Records/Interscope Records",0.809,0.545,7,-6.678,1,0.0734,0.392,0,0.151,0.244,97.008,4
3QFInJAm9eyaho5vBzxInN,"family ties (with Kendrick Lamar)","The Melodic Blue","Baby Keem,Kendrick Lamar",2021-09-10,252262,79,dkim3530,2024-09-24T21:06:19Z,"hip hop,rap,conscious hip hop,west coast rap","Columbia",0.711,0.611,1,-5.453,1,0.33,0.00588,0,0.23,0.144,134.093,4
40oKW22ZNNkEdZLJTScaQI,"Roll in Peace (feat. XXXTENTACION)","Project Baby 2: All Grown Up","Kodak Black,XXXTENTACION",2017-08-18,213132,73,dkim3530,2024-09-24T21:06:19Z,"florida drill,florida rap,melodic rap,miami hip hop,rap,trap,trap latino,emo rap","Atlantic Records",0.747,0.524,10,-6.807,0,0.245,0.0306,0,0.2,0.363,140.053,4
5BbdKBZO0TH0GhfxUfyhL9,"Freestyle","Too Hard","Lil Baby",2017-12-01,162053,78,dkim3530,2024-09-24T21:06:19Z,"atl hip hop,atl trap,rap,trap","Quality Control Music (Caroline)",0.877,0.516,2,-5.426,0,0.0706,0.215,0,0.143,0.255,119.996,4
0v9Wz8o0BT8DU38R4ddjeH,"No Problem (feat. Lil Wayne & 2 Chainz)","Coloring Book","Chance the Rapper,Lil Wayne,2 Chainz",2016-05-27,304606,65,dkim3530,2024-09-24T21:06:19Z,"chicago rap,conscious hip hop,hip hop,pop rap,rap,trap,new orleans rap,atl hip hop,southern hip hop","Chance the Rapper",0.652,0.795,11,-5.192,0,0.174,0.156,0,0.123,0.788,135.018,4
7floNISpH8VF4z4459Qo18,"Look At Me!","Look At Me!","XXXTENTACION",2017-02-20,126345,80,dkim3530,2024-09-24T21:06:19Z,"emo rap,miami hip hop,rap","Bad Vibes Forever / EMPIRE",0.763,0.726,1,-6.405,1,0.282,0.259,0,0.0976,0.349,139.059,4
1wHZx0LgzFHyeIZkUydNXq,"Antidote","Rodeo","Travis Scott",2015-09-04,262693,74,dkim3530,2024-09-24T21:06:19Z,"rap,slap house","Cactus Jack / Epic",0.714,0.527,1,-5.046,1,0.0322,0.00787,0.00015,0.124,0.123,131.046,4
3A2yGHWIzmGEIolwonU69h,"Act Up","Girl Code","City Girls",2018-11-16,158332,63,dkim3530,2024-09-24T21:06:19Z,"scam rap,trap queen","Quality Control Music/Motown Records",0.938,0.638,8,-4.713,1,0.189,0.0167,0,0.111,0.313,97.075,4
27GmP9AWRs744SzKcpJsTZ,"Jumpman","What A Time To Be Alive","Drake,Future",2015-09-20,205879,69,dkim3530,2024-09-24T21:06:19Z,"canadian hip hop,canadian pop,hip hop,pop rap,rap,atl hip hop,southern hip hop,trap","Cash Money Records Inc.",0.852,0.553,1,-7.286,1,0.187,0.0559,0,0.332,0.656,142.079,4
2IGMVunIBsBLtEQyoI1Mu7,"Paint The Town Red","Paint The Town Red","Doja Cat",2023-08-04,231750,80,dkim3530,2024-09-24T21:06:19Z,"dance pop,pop","Kemosabe Records/RCA Records",0.868,0.538,5,-8.603,1,0.174,0.269,0.00000334,0.0901,0.732,99.968,4
59nOXPmaKlBfGMDeOVGrIK,"WAIT FOR U (feat. Drake & Tems)","I NEVER LIKED YOU","Future,Drake,Tems",2022-04-29,189893,84,dkim3530,2024-09-24T21:06:19Z,"atl hip hop,hip hop,rap,southern hip hop,trap,canadian hip hop,canadian pop,pop rap,afro r&b,afrobeats,alte,nigerian pop","Epic/Freebandz",0.463,0.642,1,-4.474,1,0.34,0.314,0,0.0686,0.339,83.389,4
4rXLjWdF2ZZpXCVTfWcshS,"fukumean","a Gift & a Curse","Gunna",2023-06-16,125040,85,dkim3530,2024-09-24T21:06:19Z,"atl hip hop,melodic rap,rap,trap","300 Entertainment",0.847,0.622,1,-6.747,0,0.0903,0.119,0,0.285,0.22,130.001,4
1vrFJDrysqmsNAgyjBzx4f,"F.N.F. (Let's Go)","F.N.F. (Let's Go)","Hitkidd,GloRilla",2022-05-03,137579,58,dkim3530,2024-09-24T21:06:19Z,"memphis hip hop,southern hip hop","Blac Noize!",0.864,0.476,1,-10.068,1,0.436,0.0374,0,0.374,0.647,157.144,4
0vjeOZ3Ft5jvAi9SBFJm1j,"Superhero (Heroes & Villains) [with Future & Chris Brown]","HEROES & VILLAINS","Metro Boomin,Future,Chris Brown",2022-12-02,182666,82,dkim3530,2024-09-24T21:06:19Z,"rap,atl hip hop,hip hop,southern hip hop,trap,r&b","Republic Records",0.709,0.583,5,-5.298,0,0.204,0.138,0.00000297,0.195,0.533,116.624,4
2gwkD6igEhQbDQegRCcdoB,"Suge","Baby On Baby","DaBaby",2019-03-01,163320,67,dkim3530,2024-09-24T21:06:19Z,"hip hop,north carolina hip hop,pop rap,rap,trap","South Coast Music Group/Interscope Records",0.876,0.662,2,-6.482,0,0.426,0.0608,0,0.127,0.844,75.445,4
4FyesJzVpA39hbYvcseO2d,"Just Wanna Rock","Just Wanna Rock","Lil Uzi Vert",2022-10-17,123890,72,dkim3530,2024-09-24T21:06:19Z,"hip hop,melodic rap,philly rap,rage rap,rap,trap","Generation Now/Atlantic",0.486,0.545,11,-7.924,1,0.0336,0.0652,0.00474,0.0642,0.0385,150.187,4
1p0rEzrK7YtdRZVtiyV7RN,"Lemonade (feat. NAV)","B4 The Storm","Internet Money,Gunna,Don Toliver,NAV",2020-08-28,195428,78,dkim3530,2024-09-24T21:06:19Z,"pop rap,trap,atl hip hop,melodic rap,rap,canadian hip hop,canadian trap","Internet Money Records / TenThousand Projects",0.8,0.658,1,-6.142,0,0.079,0.25,0,0.111,0.462,140.042,4
6wJYhPfqk3KGhHRG76WzOh,"Blueberry Faygo","Blueberry Faygo","Lil Mosey",2020-02-07,162546,71,dkim3530,2024-09-24T21:06:19Z,"melodic rap,rap conscient","Mogul Vision/Interscope Records",0.774,0.554,0,-7.909,1,0.0383,0.207,0,0.132,0.349,99.034,4
2cYqizR4lgvp4Qu6IQ3qGN,"BUTTERFLY EFFECT","ASTROWORLD","Travis Scott",2018-08-03,190557,83,dkim3530,2024-09-24T21:06:19Z,"rap,slap house","Cactus Jack / Epic",0.763,0.628,11,-5.85,1,0.05,0.0531,0,0.114,0.193,140.958,4
6fwdbPMwP1zVStm8FybmkO,"X (feat. Future)","Savage Mode","21 Savage,Metro Boomin,Future",2016-07-15,258880,70,dkim3530,2024-09-24T21:06:19Z,"atl hip hop,hip hop,rap,southern hip hop,trap","Slaughter Gang, LLC",0.835,0.413,1,-9.81,1,0.396,0.373,0.00133,0.101,0.111,149.004,4
3muBQDekYAg7jm6hDu6R0Z,"First Day Out","My Moment","Tee Grizzley",2017-04-07,254693,71,dkim3530,2024-09-24T21:06:19Z,"detroit hip hop,detroit trap,rap,southern hip hop,trap","300 Entertainment",0.587,0.711,1,-6.33,1,0.42,0.171,0,0.125,0.381,98.008,4
6gi6y1xwmVszDWkUqab1qw,"OUT WEST (feat. Young Thug)","JACKBOYS","JACKBOYS,Travis Scott,Young Thug",2019-12-27,157712,76,dkim3530,2024-09-24T21:06:19Z,"pop rap,rap,slap house,atl hip hop,atl trap,gangster rap,hip hop,melodic rap,trap","Cactus Jack/Epic",0.802,0.591,8,-4.895,1,0.225,0.0104,0,0.196,0.309,139.864,4
6HJ34Zyw6bg8yGm28AxLXf,"Look Alive (feat. Drake)","Simi","BlocBoy JB,Drake",2018-05-04,181414,67,dkim3530,2024-09-24T21:06:19Z,"memphis hip hop,rap,tennessee hip hop,trap,canadian hip hop,canadian pop,hip hop,pop rap","Bloc Nation",0.918,0.58,10,-7.501,1,0.322,0.00108,0.0000612,0.106,0.611,139.977,4
51rXHuKN8Loc4sUlKPODgH,"King's Dead (with Kendrick Lamar, Future & James Blake)","King's Dead (with Kendrick Lamar, Future & James Blake)","Jay Rock,Kendrick Lamar,Future,James Blake",2018-01-12,229670,70,dkim3530,2024-09-24T21:06:19Z,"conscious hip hop,hip hop,rap,southern hip hop,trap,west coast rap,atl hip hop,art pop,indie soul,indietronica,uk alternative pop","Black Panther (TDE/DMG) PS",0.645,0.705,1,-5.008,1,0.299,0.000813,0,0.128,0.376,137.133,4
3F5CgOj3wFlRv51JsHbxhe,"Jimmy Cooks (feat. 21 Savage)","Honestly, Nevermind","Drake,21 Savage",2022-06-17,218364,82,dkim3530,2024-09-24T21:06:19Z,"canadian hip hop,canadian pop,hip hop,pop rap,rap,atl hip hop","OVO",0.529,0.673,0,-4.711,1,0.175,0.000307,0.00000241,0.093,0.366,165.921,4
78QR3Wp35dqAhFEc2qAGjE,"Drip Too Hard (Lil Baby & Gunna)","Drip Harder","Lil Baby,Gunna",2018-10-05,145542,80,dkim3530,2024-09-24T21:06:19Z,"atl hip hop,atl trap,rap,trap,melodic rap","Quality Control Music/Young Stoner Life Records, a 300 Entertainment Label/Motown Records/Capitol Records",0.897,0.662,1,-6.903,0,0.292,0.0852,0,0.534,0.39,112.509,4
4dVpf9jZjcORqGTLUaeYj9,"Plain Jane","Still Striving","A$AP Ferg",2017-08-18,173600,70,dkim3530,2024-09-24T21:06:19Z,"hip hop,pop rap,rap,southern hip hop,trap","RCA Records Label",0.797,0.844,11,-5.482,1,0.275,0.0651,0,0.087,0.52,170.142,4
49zD0wr2S3d0lZPib0K4e1,"Fuck Up Some Commas","DS2 - Deluxe","Future",2015-07-17,237400,66,dkim3530,2024-09-24T21:06:19Z,"atl hip hop,hip hop,rap,southern hip hop,trap","Epic/Freebandz/A1",0.874,0.568,11,-5.896,0,0.224,0.0698,0.0000138,0.149,0.46,139.995,4
1rkfJLgTlB6XYNjgZ0sVaK,"T-Shirt","Culture","Migos",2017-01-27,242407,65,dkim3530,2024-09-24T21:06:19Z,"atl hip hop,hip hop,pop rap,rap,southern hip hop,trap","Quality Control Music",0.865,0.687,10,-3.744,0,0.217,0.242,0,0.158,0.486,139.023,4
6uFn47ACjqYkc0jADwEdj1,"Pop Out (feat. Lil Tjay)","Die A Legend","Polo G,Lil Tjay",2019-06-07,166560,74,dkim3530,2024-09-24T21:06:19Z,"chicago rap,rap,brooklyn drill,melodic rap,nyc rap","Columbia",0.772,0.639,1,-7.119,1,0.467,0.15,0,0.0698,0.261,168.112,4
1f5cbQtDrykjarZVrShaDI,"Drowning (feat. Kodak Black)","The Bigger Artist","A Boogie Wit da Hoodie,Kodak Black",2017-09-29,209269,76,dkim3530,2024-09-24T21:06:19Z,"melodic rap,rap,trap,florida drill,florida rap,miami hip hop,trap latino","Highbridge The Label",0.839,0.81,5,-5.274,0,0.0568,0.501,0,0.117,0.814,129.014,4
1jaTQ3nqY3oAAYyCTbIvnM,"WHATS POPPIN","Sweet Action","Jack Harlow",2020-03-13,139741,72,dkim3530,2024-09-24T21:06:19Z,"deep underground hip hop,hip hop,kentucky hip hop,pop rap,rap","Generation Now/Atlantic",0.923,0.604,11,-6.671,0,0.245,0.017,0,0.272,0.826,145.062,4
5Z8HZM6iQMhhqyPcCGY5g9,"Hot (feat. Gunna)","So Much Fun","Young Thug,Gunna",2019-08-16,193026,67,dkim3530,2024-09-24T21:06:19Z,"atl hip hop,atl trap,gangster rap,hip hop,melodic rap,rap,trap","300 Entertainment/Atl",0.855,0.651,0,-8.044,0,0.235,0.063,0,0.0772,0.559,111.997,4
7JYsArznYOjX2jsrT3UEnL,"OOOUUU","Herstory","Young M.A",2017-04-27,234649,67,dkim3530,2024-09-24T21:06:19Z,"alternative r&b,lgbtq+ hip hop,nyc rap,rap,trap","M.A Music / 3D",0.643,0.847,7,-3.151,1,0.439,0.532,0,0.154,0.569,166.023,4
7JuHVG3qQKQKxC4doneXVW,"Back in Blood (feat. Lil Durk)","Back In Blood (feat. Lil Durk)","Pooh Shiesty,Lil Durk",2020-11-06,184489,66,dkim3530,2024-09-24T21:06:19Z,"memphis hip hop,southern hip hop,tennessee hip hop,trap,chicago drill,chicago rap,drill,hip hop,pop rap,rap","Atlantic Records",0.759,0.538,8,-8.256,0,0.384,0.151,0,0.126,0.831,146.933,4
6c6WmIHcHlhccEwSFBhzNa,"Put It On Da Floor Again (feat. Cardi B)","Put It On Da Floor Again (feat. Cardi B)","Latto,Cardi B",2023-06-02,185748,62,dkim3530,2024-09-24T21:06:19Z,"trap queen,pop,rap","Streamcut/RCA Records",0.849,0.614,1,-7.323,1,0.317,0.0282,0,0.0603,0.472,111.363,5
1pfwOQKJsRRBf6NdYO4Qog,"Dark Knight Dummo (feat. Travis Scott)","LIFE'S A TRIP","Trippie Redd,Travis Scott",2018-08-10,256161,72,dkim3530,2024-09-24T21:06:19Z,"melodic rap,rap,trap,slap house","TenThousand Projects, LLC",0.378,0.817,8,-3.071,0,0.0911,0.151,0,0.149,0.257,121.079,4
3LtpKP5abr2qqjunvjlX5i,"Doja","Doja","Central Cee",2022-07-21,97392,79,dkim3530,2024-09-24T21:06:19Z,"melodic drill,r&drill","Central Cee",0.911,0.573,6,-7.43,1,0.288,0.38,0,0.403,0.972,140.04,4
5InOp6q2vvx0fShv3bzFLZ,"Know Yourself","If You're Reading This It's Too Late","Drake",2015-02-12,275840,64,dkim3530,2024-09-24T21:06:19Z,"canadian hip hop,canadian pop,hip hop,pop rap,rap","Cash Money Records/Young Money Ent./Universal Rec.",0.72,0.412,11,-8.687,0,0.223,0.196,0,0.342,0.179,114.408,4
0B8QzDH7YWih85V5SEMnyJ,"Money Longer","Lil Uzi Vert vs. The World","Lil Uzi Vert",2016-05-27,198944,74,dkim3530,2024-09-24T21:06:19Z,"hip hop,melodic rap,philly rap,rage rap,rap,trap","Generation Now/Atlantic",0.795,0.568,5,-7.817,0,0.142,0.0541,0,0.108,0.478,136.173,4
