Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
3aI2wWEeNmtYDvsAyJahyi,0U7iI0Dk4Ojvi17nZboNO4,Next Exit,No Place Like Home,Vacations,2024-01-12,201000,0.6774193548387096,spotify:user:dkim3530,2024-05-03T05:58:23Z,"newcastle nsw indie,pov: indie",0.3923182441700961,0.7442396313364056,2,0.6373580725560787,1,0.033212247016087194,0.0003115173342332031,0.8556485355648535,0.7174202127659575,0.8014018691588786,0.1746246664808252,4
0pIGVspjZpNrKNcwvYW16P,6PbMwLmbus5mZl93tX1lXE,Wish We Could Be Friends,All Out of Good Days,Krooked Kings,2023-05-11,153514,0.5591397849462365,spotify:user:dkim3530,2024-05-05T08:24:25Z,,0.5267489711934157,0.717741935483871,10,0.6100110772639159,1,0.015568240788790873,0.010986924881998416,0.00022907949790794982,0.3362145390070922,0.32774001699235344,0.2571449431192174,4
4E4Gxykl5nYMSIwlIVzjGr,5b5bt4mZQpJMoCRbiQ7diH,Going Kokomo,Sofa Kings,Royel Otis,2023-03-31,190626,0.6559139784946236,spotify:user:dkim3530,2024-05-07T23:47:57Z,australian indie rock,0.3799725651577504,0.9366359447004607,0,0.8401412351149267,1,0.06279190451478985,0.0027088418744028084,0.029916317991631802,0.0425531914893617,0.7939677145284623,0.784782233549706,4
6AU0mbi9zlNn8mYkam3PRR,35WVTyRnKAoaGExqgktVyb,Fish Maan,Ugly Duck,Hotel Ugly,2023-03-24,109714,0.5698924731182796,spotify:user:dkim3530,2024-05-07T23:49:04Z,modern indie pop,0.9588477366255144,0.5460829493087558,4,0.6181805594018277,0,0.11883757135443698,0.01150560176217358,4.2677824267782425e-06,0.21875,0.8937977909940527,0.5724118248310833,4
4LpUpiYoZ2M3Z1kmhn4EQo,3Sz7ZnJQBIHsXLUSo0OQtM,Still Beating,This Old Dog,Mac DeMarco,2017-05-05,181586,0.7634408602150538,spotify:user:dkim3530,2024-05-08T21:33:55Z,"edmonton indie,lo-fi indie,pov: indie,slacker rock",0.737997256515775,0.4228110599078341,1,0.40175851564663523,0,0.04696419304618579,0.6026935097858248,0.1997907949790795,0.137854609929078,0.45730671197960915,0.16419099199553985,4
5OOSqqoKCL4s7WIFNbSZPD,4ULUpM5hJYKWhWdIViYrGK,brown eyes*,brown eyes*,re6ce,2024-03-21,163346,0.6774193548387096,spotify:user:dkim3530,2024-05-13T21:15:17Z,bedroom r&b,0.4032921810699589,0.8629032258064516,0,0.7705621711437275,0,0.5147898287493513,0.059327610114323644,0.0,0.23093971631205668,0.560322854715378,0.4818406276133966,4
3X7v1y9g6psZQjZZwtZkm4,6eJa3zG1QZLRB3xgRuyxbm,Listerine,Fuzzybrain,Dayglow,2019-11-14,215555,0.6021505376344086,spotify:user:dkim3530,2024-05-15T07:52:01Z,"austindie,indie rock,pov: indie",0.7174211248285322,0.5230414746543779,11,0.3310717252838549,1,0.03502854177477946,0.17634111428184052,0.8577405857740585,0.33510638297872336,0.9118521665250637,0.5393386696401311,4
50fOAzCbELUmkFWgbrdW7C,3CIq9N0VQGWfBpCAMzMZZN,hours,hours,again&again,2020-07-31,181827,0.5913978494623656,spotify:user:dkim3530,2024-05-16T23:24:54Z,"lo-fi rap,modern alternative pop",0.7572016460905349,0.6566820276497696,0,0.7251453890888951,1,0.0604566683964712,0.09615366860676025,0.0,0.052194148936170214,0.504035683942226,0.5204226567374192,4
7szBZqBJuj9eAC8HJ4CyTM,6ft7JnxMyZhp7N52qzHymY,That I Miss You,That I Miss You,Vansire,2018-07-17,140116,0.6989247311827957,spotify:user:dkim3530,2024-05-16T23:25:29Z,"bedroom pop,rochester mn indie",0.8340192043895748,0.51036866359447,4,0.4896150650789255,1,0.04151530877010899,0.317421225689485,0.7730125523012552,0.08798758865248225,0.9861937128292269,0.4065615334581127,4
11cufrIGJ6pbcVqJ205Eqe,53k2km8u55n9YaJJB7scjX,supermarket,supermarket,carwash,2020-02-13,145333,0.5053763440860215,spotify:user:dkim3530,2024-05-16T23:27:00Z,,0.3813443072702332,0.8214285714285714,8,0.7087371919135973,1,0.019460300985988586,0.4055962953192628,0.9079497907949791,0.28302304964539,0.9309685641461343,0.24098336718304064,4
4HOg84QsolNLzNp08qZ3sX,6Bllzm0olEwqGwPujaLiuA,didya think,Wait,Arlie,2018-09-19,200466,0.5913978494623656,spotify:user:dkim3530,2024-05-16T23:27:47Z,"modern rock,pov: indie",0.4074074074074075,0.8767281105990784,4,0.9247438382719468,1,0.12065386611312923,0.004295993127738808,1.2656903765690377e-05,0.5334663120567376,0.7121920135938827,0.574290151726335,4
